,Candidate Ref,DOJ Extended,Duration to accept offer,Notice period,Offered band,Pecent hike expected in CTC,Percent hike offered in CTC,Percent difference CTC,Joining Bonus,Candidate relocate actual,Gender,Candidate Source,Rex in Yrs,Location,Age,LOB_id,Status
2752,2417010,Yes,97,90,E1,33.33,33.33,0.0,No,No,Male,Agency,3,Bangalore,25.0,4,Joined
2753,2417013,No,19,30,E1,20.93,4.65,-13.46,No,No,Male,Agency,3,Hyderabad,28.0,1,Not Joined
2754,2417016,No,3,30,E1,42.86,42.86,0.0,No,No,Male,Agency,3,Hyderabad,26.0,1,Not Joined
2755,2417026,No,29,30,E1,39.76,26.51,-9.48,No,No,Male,Direct,3,Chennai,28.0,1,Joined
2756,2417041,Yes,8,60,E1,50.0,50.0,0.0,No,No,Male,Agency,3,Bangalore,28.0,4,Not Joined
2757,2417078,No,2,30,E2,38.55,32.53,-4.35,No,No,Male,Agency,8,Bangalore,33.0,1,Joined
2758,2417080,No,69,90,E1,42.86,42.86,0.0,No,No,Male,Agency,3,Bangalore,26.0,4,Joined
2759,2417085,No,2,30,E1,31.58,31.58,0.0,No,No,Male,Direct,3,Bangalore,28.0,4,Joined
2760,2417100,Yes,97,90,E1,17.65,17.65,0.0,No,No,Male,Agency,3,Bangalore,26.0,4,Not Joined
2761,2417106,Yes,43,30,E1,42.86,42.86,0.0,No,No,Male,Agency,4,Bangalore,27.0,4,Joined
2762,2417145,Yes,115,60,E1,62.5,31.25,-19.23,Yes,No,Male,Agency,3,Chennai,25.0,1,Not Joined
2763,2417155,Yes,22,60,E1,52.67,39.95,-8.33,No,No,Male,Agency,3,Bangalore,26.0,4,Not Joined
2764,2417213,Yes,25,90,E3,30.36,30.36,0.0,No,Yes,Male,Employee Referral,8,Noida,32.0,2,Joined
2765,2417667,Yes,84,60,E2,63.93,42.62,-13.0,No,No,Male,Direct,6,Hyderabad,31.0,5,Not Joined
2766,2418062,Yes,36,30,E1,14.29,-1.43,-13.75,No,No,Male,Employee Referral,2,Hyderabad,25.0,1,Joined
2767,2418203,Yes,62,30,E1,42.86,42.86,0.0,No,No,Male,Employee Referral,4,Noida,33.0,2,Joined
2768,2419174,Yes,34,30,E1,60.71,46.43,-8.89,No,No,Male,Direct,2,Noida,25.0,5,Joined
2769,2419671,Yes,15,30,E1,15.38,34.62,16.67,No,No,Female,Agency,3,Bangalore,26.0,4,Not Joined
2770,2419677,No,0,30,E1,30.21,134.38,80.0,No,No,Male,Agency,3,Bangalore,29.0,4,Joined
2771,2419690,No,3,30,E1,73.91,52.17,-12.5,No,No,Male,Agency,3,Bangalore,35.0,4,Joined
2772,2419702,No,2,30,E1,10.53,10.53,0.0,No,No,Male,Direct,3,Chennai,25.0,4,Not Joined
2773,2419703,Yes,13,30,E1,6.52,8.7,2.04,No,No,Male,Agency,3,Bangalore,28.0,4,Joined
2774,2419719,Yes,10,30,E1,86.89,86.89,0.0,No,No,Male,Direct,6,Others,35.0,2,Joined
2775,2419722,Yes,110,90,E1,16.28,27.91,10.0,No,No,Female,Agency,3,Bangalore,25.0,4,Joined
2776,2419728,No,0,30,E1,2.56,15.38,12.5,No,No,Female,Agency,3,Bangalore,28.0,4,Joined
2777,2419731,Yes,10,30,E1,44.74,18.42,-18.18,No,No,Male,Direct,3,Chennai,28.0,1,Not Joined
2778,2419741,Yes,1,60,E3,30.95,22.02,-6.82,No,No,Male,Employee Referral,14,Chennai,41.0,8,Joined
2779,2419743,Yes,53,30,E1,55.56,55.56,0.0,No,No,Female,Direct,5,Bangalore,35.0,4,Joined
2780,2419747,No,0,30,E1,37.61,37.61,0.0,No,No,Male,Direct,2,Noida,27.0,5,Joined
2781,2419755,Yes,40,30,E2,9.2,-13.79,-21.05,No,No,Male,Direct,10,Chennai,35.0,1,Joined
2782,2419809,No,1,30,E1,75.0,70.0,-2.86,No,No,Male,Direct,3,Noida,27.0,6,Joined
2783,2419816,Yes,27,60,E1,58.33,58.33,0.0,No,No,Male,Direct,2,Chennai,25.0,1,Joined
2784,2419829,Yes,56,30,E1,28.89,31.11,1.72,No,No,Male,Direct,3,Chennai,29.0,8,Joined
2785,2419872,Yes,43,30,E2,25.71,13.14,-10.0,No,No,Male,Agency,6,Bangalore,38.0,4,Joined
2786,2419899,Yes,125,90,E1,34.92,22.22,-9.41,No,No,Female,Agency,5,Bangalore,28.0,4,Joined
2787,2419903,No,28,30,E1,42.86,65.71,16.0,No,No,Male,Direct,4,Chennai,26.0,6,Joined
2788,2419904,Yes,69,30,E1,50.0,50.0,0.0,No,No,Male,Agency,4,Bangalore,29.0,4,Joined
2789,2419915,No,0,30,E1,14.29,20.29,5.25,No,No,Male,Agency,2,Noida,28.0,2,Joined
2790,2419919,Yes,20,30,E1,6.48,6.48,0.0,No,No,Male,Direct,5,Others,31.0,2,Joined
2791,2419923,Yes,37,30,E1,59.18,59.18,0.0,No,No,Male,Agency,4,Chennai,35.0,6,Not Joined
2792,2419938,Yes,51,60,E1,69.49,69.49,0.0,No,No,Male,Agency,3,Chennai,25.0,6,Joined
2793,2419962,Yes,32,30,E1,20.0,5.0,-12.5,No,No,Female,Agency,3,Chennai,29.0,1,Joined
2794,2419989,No,3,30,E1,22.22,0.0,-18.18,No,No,Male,Direct,4,Chennai,31.0,4,Joined
2795,2420000,Yes,10,30,E1,62.04,85.19,14.29,No,No,Male,Agency,3,Bangalore,27.0,1,Joined
2796,2420009,Yes,114,30,E1,66.67,42.59,-14.44,No,No,Female,Agency,5,Bangalore,31.0,4,Not Joined
2797,2420020,No,0,60,E1,31.09,31.09,0.0,No,No,Male,Agency,4,Bangalore,30.0,4,Joined
2798,2420033,Yes,110,60,E1,0.0,0.0,0.0,No,No,Female,Agency,3,Bangalore,28.0,4,Not Joined
2799,2420041,No,35,90,E1,71.43,57.14,-8.33,No,No,Male,Agency,3,Bangalore,28.0,4,Not Joined
2800,2420057,No,12,90,E1,58.54,34.15,-15.38,No,No,Female,Agency,3,Bangalore,26.0,4,Not Joined
2801,2420064,Yes,51,60,E1,66.67,21.53,-27.08,No,No,Male,Agency,3,Chennai,31.0,1,Not Joined
2802,2420071,Yes,11,30,E1,75.0,6.25,-39.29,No,No,Male,Agency,3,Hyderabad,29.0,1,Joined
2803,2420074,No,62,60,E1,75.0,30.0,-25.71,No,No,Male,Agency,4,Hyderabad,29.0,1,Joined
2804,2420077,Yes,42,30,E1,62.5,54.75,-4.77,No,No,Male,Agency,3,Bangalore,28.0,1,Joined
2805,2420101,No,2,30,E1,10.0,10.0,0.0,No,No,Female,Direct,3,Chennai,24.0,2,Joined
2806,2420104,No,3,30,E1,39.77,39.77,0.0,No,No,Male,Direct,3,Chennai,27.0,2,Joined
2807,2420105,Yes,7,30,E2,30.0,30.0,0.0,No,No,Male,Direct,8,Noida,30.0,2,Joined
2808,2420121,No,3,30,E2,114.28,185.71,33.33,No,No,Male,Agency,6,Noida,28.0,2,Joined
2809,2420138,No,1,30,E3,15.38,15.38,0.0,No,No,Male,Direct,6,Chennai,36.0,2,Joined
2810,2420160,Yes,15,45,E3,15.38,15.38,0.0,No,No,Male,Direct,16,Chennai,39.0,1,Joined
2811,2420162,No,2,30,E1,55.56,28.89,-17.14,No,No,Female,Agency,5,Chennai,27.0,4,Not Joined
2812,2420164,No,1,30,E1,17.65,17.65,0.0,No,No,Male,Agency,3,Chennai,26.0,4,Joined
2813,2420167,No,23,30,E1,39.39,18.18,-15.22,No,No,Male,Agency,3,Chennai,27.0,4,Joined
2814,2420181,No,22,90,E1,57.75,43.66,-8.93,No,No,Male,Direct,3,Chennai,26.0,4,Not Joined
2815,2420194,Yes,1,45,E1,38.89,38.89,0.0,No,No,Male,Direct,3,Bangalore,25.0,4,Not Joined
2816,2420200,No,7,90,E3,22.34,38.3,13.04,No,No,Male,Direct,6,Noida,30.0,2,Joined
2817,2420216,No,3,30,E2,28.57,37.14,6.67,No,No,Male,Direct,6,Chennai,29.0,2,Joined
2818,2420218,Yes,69,45,E2,23.81,19.05,-3.85,No,No,Male,Agency,7,Hyderabad,29.0,8,Joined
2819,2420220,Yes,71,90,E2,54.41,35.29,-12.38,No,Yes,Male,Direct,5,Noida,32.0,2,Joined
2820,2420226,Yes,5,30,E1,66.67,7.14,-35.71,No,No,Male,Direct,3,Chennai,26.0,1,Joined
2821,2420231,Yes,73,45,E1,42.86,30.95,-8.33,No,No,Male,Direct,3,Bangalore,26.0,4,Not Joined
2822,2420246,No,3,30,E1,9.76,9.76,0.0,No,No,Male,Direct,5,Bangalore,31.0,4,Not Joined
2823,2420254,Yes,11,60,E1,76.47,54.41,-12.5,No,No,Male,Direct,3,Chennai,26.0,1,Not Joined
2824,2420272,No,81,45,E1,68.83,68.83,0.0,No,No,Female,Agency,3,Bangalore,26.0,6,Not Joined
2825,2420306,Yes,4,60,E1,23.26,23.26,0.0,No,No,Male,Direct,3,Chennai,29.0,5,Joined
2826,2420310,No,107,60,E1,20.83,4.17,-13.79,Yes,No,Male,Employee Referral,3,Chennai,25.0,1,Not Joined
2827,2420313,No,10,60,E2,37.36,46.52,6.67,No,No,Female,Employee Referral,4,Hyderabad,29.0,2,Joined
2828,2420315,No,59,60,E1,81.82,45.45,-20.0,Yes,Yes,Male,Direct,3,Chennai,26.0,1,Joined
2829,2420317,Yes,19,60,E1,30.0,30.0,0.0,No,No,Female,Agency,3,Chennai,26.0,6,Joined
2830,2420344,Yes,39,90,E1,16.67,10.0,-5.71,No,No,Female,Direct,4,Chennai,26.0,1,Not Joined
2831,2420348,Yes,96,90,E1,48.65,48.65,0.0,No,No,Male,Direct,3,Bangalore,28.0,4,Joined
2832,2420349,Yes,88,60,E1,76.32,76.32,0.0,No,No,Female,Agency,3,Chennai,26.0,6,Not Joined
2833,2420353,Yes,7,30,E2,46.67,46.67,0.0,No,No,Male,Agency,8,Chennai,32.0,6,Joined
2834,2420356,Yes,0,60,E2,18.92,-8.11,-22.73,No,No,Female,Direct,7,Chennai,29.0,1,Joined
2835,2420360,No,8,30,E2,17.14,17.14,0.0,No,No,Male,Agency,8,Chennai,36.0,4,Joined
2836,2420365,No,30,30,E3,37.5,250.0,154.55,No,No,Male,Direct,8,Noida,26.0,2,Joined
2837,2420368,Yes,42,60,E1,63.73,63.73,0.0,No,No,Female,Agency,3,Chennai,26.0,6,Not Joined
2838,2420376,Yes,28,60,E1,66.67,55.56,-6.67,No,No,Male,Agency,3,Bangalore,29.0,6,Not Joined
2839,2420382,Yes,68,60,E2,28.21,28.21,0.0,No,No,Male,Agency,8,Chennai,33.0,6,Joined
2840,2420386,Yes,103,60,E1,71.05,71.05,0.0,No,No,Female,Agency,3,Chennai,25.0,6,Joined
2841,2420392,Yes,95,30,E2,0.92,19.27,18.18,No,Yes,Male,Direct,8,Noida,34.0,6,Joined
2842,2420412,No,109,60,E1,66.67,51.52,-9.09,No,No,Male,Agency,3,Bangalore,27.0,4,Not Joined
2843,2420413,Yes,110,30,E1,39.53,39.53,0.0,No,No,Male,Direct,3,Bangalore,26.0,4,Not Joined
2844,2420423,Yes,5,60,E2,20.0,19.47,-0.44,No,No,Male,Direct,7,Bangalore,33.0,4,Not Joined
2845,2420446,Yes,35,60,E1,51.9,51.9,0.0,No,No,Male,Direct,4,Bangalore,31.0,4,Joined
2846,2420454,No,0,90,E2,28.57,-14.29,-33.33,No,No,Male,Agency,5,Noida,36.0,2,Not Joined
2847,2420561,Yes,69,60,E2,0.0,0.0,0.0,No,No,Male,Employee Referral,7,Chennai,29.0,1,Joined
2848,2420587,Yes,109,30,E1,66.67,59.52,-4.29,No,No,Female,Direct,3,Noida,27.0,8,Not Joined
2849,2420606,No,62,60,E2,61.29,53.23,-5.0,No,No,Male,Direct,3,Chennai,26.0,2,Joined
2850,2420610,No,51,30,E1,78.57,78.57,0.0,No,No,Male,Direct,3,Bangalore,26.0,4,Joined
2851,2420611,No,1,90,E2,51.07,30.47,-13.64,No,No,Female,Agency,7,Noida,30.0,2,Joined
2852,2420623,Yes,3,30,E2,20.35,20.35,0.0,No,No,Female,Agency,5,Noida,33.0,2,Joined
2853,2420633,No,7,30,E1,15.56,16.67,0.96,No,No,Male,Direct,4,Bangalore,25.0,1,Joined
2854,2420650,No,2,45,E2,24.02,17.49,-5.26,No,No,Male,Direct,6,Bangalore,36.0,4,Not Joined
2855,2420738,No,1,30,E1,40.0,21.0,-13.57,No,No,Male,Direct,3,Chennai,26.0,4,Not Joined
2856,2420780,Yes,29,45,E2,64.18,47.61,-10.09,No,No,Male,Agency,8,Bangalore,32.0,1,Joined
2857,2420832,No,61,30,E1,42.42,28.79,-9.57,No,No,Male,Direct,3,Chennai,27.0,4,Joined
2858,2420850,No,0,30,E2,60.55,25.38,-21.9,No,No,Male,Direct,6,Chennai,30.0,4,Joined
2859,2421111,Yes,92,30,E2,35.3,29.15,-4.55,No,No,Female,Employee Referral,7,Chennai,38.0,8,Joined
2860,2421128,No,1,60,E3,22.18,22.18,0.0,No,No,Male,Employee Referral,9,Noida,36.0,2,Joined
2861,2423995,No,30,30,E1,9.29,9.29,0.0,No,No,Male,Agency,1,Noida,26.0,2,Joined
2862,2424017,No,10,30,E1,13.64,13.64,0.0,No,No,Male,Agency,3,Noida,40.0,2,Joined
2863,2424061,Yes,28,60,E1,25.0,51.01,20.81,No,No,Male,Direct,3,Bangalore,27.0,4,Not Joined
2864,2424076,No,2,60,E1,71.05,52.63,-10.77,No,No,Male,Agency,4,Chennai,28.0,1,Not Joined
2865,2424078,Yes,29,30,E1,27.45,17.65,-7.69,No,No,Male,Direct,3,Bangalore,25.0,6,Joined
2866,2424178,No,2,30,E1,8.33,33.33,23.08,No,No,Male,Direct,3,Noida,31.0,5,Joined
2867,2424245,No,7,60,E2,13.4,13.4,0.0,No,No,Male,Employee Referral,10,Noida,33.0,6,Joined
2868,2424250,No,2,60,E2,29.12,29.12,0.0,No,No,Male,Direct,7,Chennai,30.0,4,Not Joined
2869,2424254,No,2,30,E2,22.11,22.11,0.0,No,No,Male,Direct,5,Noida,28.0,7,Not Joined
2870,2424257,No,4,30,E1,31.58,39.47,6.0,No,No,Male,Agency,4,Bangalore,29.0,4,Joined
2871,2424262,Yes,33,30,E2,24.65,24.65,0.0,No,No,Male,Direct,6,Bangalore,34.0,4,Joined
2872,2424263,No,15,30,E2,30.0,29.03,-0.74,No,No,Female,Agency,6,Bangalore,30.0,4,Joined
2873,2424269,No,1,45,E2,32.23,29.87,-1.79,No,No,Male,Agency,6,Bangalore,32.0,4,Joined
2874,2424272,No,11,30,E2,26.98,11.11,-12.5,No,No,Male,Agency,9,Bangalore,36.0,4,Not Joined
2875,2424274,Yes,26,30,E2,26.32,26.32,0.0,No,No,Male,Agency,9,Bangalore,36.0,4,Joined
2876,2424275,Yes,0,30,E2,37.93,11.72,-19.0,No,No,Male,Direct,4,Noida,29.0,2,Joined
2877,2424288,Yes,4,30,E2,66.67,83.33,10.0,No,No,Male,Employee Referral,7,Noida,34.0,2,Joined
2878,2424289,Yes,131,90,E1,46.14,25.26,-14.29,No,No,Male,Agency,3,Bangalore,26.0,4,Joined
2879,2424315,Yes,8,30,E1,52.0,60.0,5.26,No,Yes,Male,Employee Referral,2,Chennai,24.0,1,Joined
2880,2424387,Yes,4,30,E1,4.35,14.78,10.0,No,No,Male,Agency,4,Chennai,32.0,1,Joined
2881,2424398,No,0,30,E2,27.69,27.69,0.0,No,No,Female,Direct,6,Bangalore,32.0,4,Joined
2882,2424399,Yes,120,60,E2,41.3,41.3,0.0,No,No,Male,Direct,6,Bangalore,36.0,2,Not Joined
2883,2424427,No,5,30,E2,35.42,35.42,0.0,No,No,Male,Direct,4,Chennai,27.0,2,Joined
2884,2424434,No,2,90,E2,41.43,41.43,0.0,No,No,Male,Direct,6,Bangalore,33.0,4,Not Joined
2885,2424492,No,22,30,E1,100.0,73.33,-13.33,No,No,Male,Direct,5,Chennai,32.0,4,Not Joined
2886,2424500,Yes,11,30,E2,13.21,3.77,-8.33,No,No,Male,Direct,11,Bangalore,38.0,4,Joined
2887,2424518,No,2,30,E1,37.5,-42.5,-58.18,No,No,Male,Direct,1,Noida,25.0,2,Joined
2888,2424519,No,22,60,E1,50.6,38.55,-8.0,No,No,Male,Employee Referral,3,Bangalore,28.0,4,Not Joined
2889,2424532,Yes,32,30,E2,28.44,19.27,-7.14,No,No,Male,Agency,9,Bangalore,32.0,4,Joined
2890,2424548,No,0,30,E1,16.0,-4.0,-17.24,No,No,Male,Direct,3,Noida,26.0,2,Joined
2891,2424571,No,0,60,E1,22.22,55.56,27.27,No,No,Male,Agency,4,Noida,28.0,1,Joined
2892,2424572,No,16,45,E2,29.78,17.49,-9.47,No,No,Male,Direct,7,Chennai,30.0,4,Not Joined
2893,2424593,Yes,72,60,E1,18.18,13.64,-3.85,No,No,Male,Agency,5,Noida,35.0,1,Joined
2894,2424610,Yes,9,30,E1,13.46,13.46,0.0,No,No,Male,Direct,5,Noida,34.0,5,Joined
2895,2424700,Yes,32,45,E1,25.0,25.0,0.0,No,No,Male,Direct,4,Noida,33.0,2,Joined
2896,2424739,Yes,33,30,E1,129.17,100.0,-12.73,No,No,Male,Employee Referral,4,Bangalore,28.0,4,Joined
2897,2424745,No,1,30,E1,20.0,44.0,20.0,No,No,Female,Direct,1,Noida,24.0,2,Joined
2898,2424758,Yes,39,30,E1,42.86,42.86,0.0,No,No,Male,Employee Referral,3,Bangalore,28.0,2,Joined
2899,2424769,Yes,4,30,E1,42.86,42.86,0.0,No,No,Female,Employee Referral,2,Bangalore,33.0,2,Joined
2900,2424848,Yes,13,30,E1,-5.56,-5.56,0.0,No,No,Male,Direct,7,Mumbai,27.0,2,Joined
2901,2424954,No,24,45,E1,56.25,38.54,-11.33,No,No,Male,Direct,6,Chennai,31.0,4,Not Joined
2902,2424970,No,0,60,E2,41.96,35.65,-4.44,No,No,Male,Employee Referral,7,Chennai,29.0,4,Not Joined
2903,2425392,No,1,30,E1,66.67,44.0,-13.6,No,No,Male,Direct,1,Noida,26.0,2,Joined
2904,2425393,Yes,5,30,E2,7.48,7.48,0.0,No,No,Male,Direct,6,Bangalore,33.0,6,Joined
2905,2425669,No,0,30,E1,45.0,8.0,-25.52,No,No,Female,Direct,1,Noida,23.0,2,Joined
2906,2427413,No,2,30,E1,45.5,32.28,-9.09,No,No,Male,Agency,3,Chennai,27.0,1,Not Joined
2907,2427703,No,2,60,E2,21.58,10.33,-9.25,No,No,Male,Agency,6,Chennai,32.0,1,Not Joined
2908,2427705,No,4,30,E1,92.31,84.62,-4.0,No,No,Female,Agency,3,Chennai,29.0,1,Joined
2909,2427908,No,6,30,E1,-3.85,-17.31,-14.0,No,No,Male,Direct,3,Noida,25.0,5,Joined
2910,2430739,Yes,14,30,E1,50.0,20.0,-20.0,No,No,Male,Employee Referral,1,Noida,24.0,2,Joined
2911,2430750,No,34,30,E1,59.33,59.33,0.0,No,No,Male,Direct,3,Chennai,27.0,4,Not Joined
2912,2430925,No,7,30,E1,62.79,62.79,0.0,No,No,Male,Agency,4,Chennai,26.0,7,Joined
2913,2430959,No,0,30,E1,66.67,83.33,10.0,No,No,Male,Agency,2,Noida,25.0,2,Joined
2914,2430972,Yes,53,60,E1,51.16,22.09,-19.23,No,No,Male,Agency,3,Bangalore,26.0,1,Not Joined
2915,2430988,Yes,4,60,E3,25.0,25.0,0.0,No,No,Male,Direct,13,Kolkata,36.0,2,Joined
2916,2431097,No,0,30,E1,75.0,66.67,-4.76,No,No,Male,Agency,3,Chennai,31.0,1,Not Joined
2917,2431112,Yes,1,30,E1,0.0,0.0,0.0,No,No,Male,Direct,3,Bangalore,31.0,4,Joined
2918,2431165,No,41,30,E1,54.76,45.0,-6.31,No,No,Male,Direct,6,Chennai,31.0,4,Joined
2919,2431186,Yes,53,60,E1,49.25,19.4,-20.0,Yes,No,Male,Direct,5,Chennai,28.0,1,Not Joined
2920,2431202,No,1,30,E2,37.5,47.0,6.91,No,No,Male,Direct,4,Noida,28.0,2,Joined
2921,2431228,No,0,30,E1,0.0,32.27,32.27,No,No,Male,Agency,1,Gurgaon,28.0,2,Joined
2922,2431243,Yes,23,60,E1,47.06,47.06,0.0,No,No,Male,Direct,4,Noida,27.0,5,Joined
2923,2431247,Yes,5,30,E1,78.57,77.14,-0.8,No,No,Male,Direct,4,Mumbai,27.0,4,Joined
2924,2431313,Yes,25,60,E1,71.43,42.86,-16.67,No,No,Male,Direct,3,Bangalore,28.0,4,Joined
2925,2431329,No,17,45,E1,95.24,90.48,-2.44,No,No,Male,Employee Referral,6,Chennai,30.0,4,Joined
2926,2431348,No,21,45,E2,9.33,9.33,0.0,No,No,Male,Direct,4,Chennai,34.0,4,Joined
2927,2431352,Yes,7,30,E1,16.67,-41.67,-50.0,No,No,Male,Direct,2,Chennai,24.0,1,Joined
2928,2431367,No,3,90,E1,71.43,57.14,-8.33,No,No,Male,Agency,4,Bangalore,26.0,1,Joined
2929,2431372,No,100,30,E2,38.73,27.17,-8.33,No,No,Male,Direct,8,Chennai,31.0,1,Not Joined
2930,2431375,No,1,60,E2,31.03,31.03,0.0,No,No,Male,Agency,8,Noida,30.0,2,Joined
2931,2431383,No,0,30,E1,26.92,15.38,-9.09,No,No,Male,Agency,1,Gurgaon,24.0,2,Joined
2932,2431384,Yes,0,30,E2,60.0,80.0,12.5,No,No,Male,Direct,4,Noida,31.0,2,Joined
2933,2431385,No,4,30,E1,33.93,33.93,0.0,No,No,Male,Direct,3,Chennai,25.0,1,Joined
2934,2431388,No,0,30,E2,52.17,52.17,0.0,No,No,Male,Direct,4,Noida,31.0,2,Joined
2935,2431406,No,1,30,E1,33.33,46.67,10.0,No,No,Male,Direct,1,Noida,25.0,2,Joined
2936,2431408,No,4,30,E1,23.11,23.11,0.0,No,No,Male,Direct,4,Chennai,27.0,1,Joined
2937,2431409,No,0,30,E2,37.0,37.0,0.0,No,No,Male,Direct,4,Noida,28.0,2,Joined
2938,2431412,Yes,9,30,E2,67.83,60.84,-4.17,No,No,Male,Direct,7,Bangalore,30.0,7,Not Joined
2939,2431420,No,3,30,E1,87.5,87.5,0.0,No,No,Male,Direct,3,Chennai,27.0,1,Joined
2940,2431422,No,11,30,E1,33.33,16.67,-12.5,No,No,Male,Direct,2,Chennai,27.0,1,Joined
2941,2431428,No,11,30,E0,128.57,128.57,0.0,No,No,Male,Direct,2,Chennai,27.0,1,Joined
2942,2431444,Yes,107,30,E1,7.69,-15.38,-21.43,No,No,Male,Employee Referral,6,Chennai,31.0,4,Not Joined
2943,2431447,No,2,30,E1,51.22,51.22,0.0,No,No,Female,Direct,3,Noida,26.0,6,Joined
2944,2431459,No,1,30,E1,44.83,44.83,0.0,No,No,Male,Direct,3,Chennai,26.0,1,Joined
2945,2431474,No,3,30,E1,13.21,13.21,0.0,No,No,Female,Agency,7,Chennai,33.0,4,Joined
2946,2431504,No,0,30,E2,37.5,100.0,45.45,No,No,Male,Employee Referral,6,Bangalore,30.0,2,Joined
2947,2431523,Yes,7,60,E1,22.22,16.67,-4.55,No,No,Male,Agency,3,Noida,29.0,1,Joined
2948,2432364,No,3,30,E1,32.35,32.35,0.0,No,No,Male,Direct,4,Noida,31.0,5,Joined
2949,2434869,No,0,30,E1,-8.89,-8.89,0.0,No,No,Male,Direct,5,Bangalore,32.0,6,Joined
2950,2434883,Yes,17,60,E2,33.33,188.89,116.67,No,No,Male,Direct,10,Noida,36.0,1,Joined
2951,2434929,No,0,30,E1,23.08,20.0,-2.5,No,No,Male,Agency,2,Chennai,27.0,1,Joined
2952,2434939,No,31,90,E1,33.33,-5.56,-29.17,No,No,Female,Agency,3,Noida,27.0,1,Joined
2953,2435028,No,25,30,E2,37.5,137.5,72.73,No,No,Male,Employee Referral,8,Bangalore,34.0,2,Joined
2954,2435141,No,0,30,E1,66.67,60.0,-4.0,No,No,Male,Employee Referral,1,Noida,25.0,2,Joined
2955,2435968,Yes,44,30,E1,43.29,35.75,-5.26,No,No,Male,Direct,5,Noida,27.0,6,Joined
2956,2436246,No,9,30,E2,48.15,48.15,0.0,No,No,Male,Direct,2,Bangalore,27.0,2,Joined
2957,2436405,No,4,30,E1,75.16,36.94,-21.82,No,No,Male,Direct,3,Noida,29.0,5,Not Joined
2958,2436444,Yes,35,30,E1,26.32,52.63,20.83,No,No,Male,Direct,5,Noida,30.0,5,Joined
2959,2436643,No,0,0,E1,50.0,37.5,-8.33,No,No,Male,Employee Referral,2,Gurgaon,25.0,2,Joined
2960,2437038,No,3,45,E1,20.97,-3.23,-20.0,No,No,Male,Direct,4,Noida,28.0,5,Not Joined
2961,2437318,No,18,30,E1,27.12,27.12,0.0,No,No,Male,Agency,3,Chennai,23.0,1,Joined
2962,2437336,Yes,6,30,E2,26.32,36.84,8.33,No,No,Male,Direct,7,Bangalore,30.0,8,Not Joined
2963,2437415,No,2,60,E2,45.99,35.77,-7.0,No,No,Male,Employee Referral,7,Chennai,32.0,1,Joined
2964,2437436,No,98,30,E1,40.0,40.0,0.0,No,No,Female,Direct,4,Chennai,29.0,4,Joined
2965,2437459,Yes,23,60,E1,42.86,33.93,-6.25,No,No,Male,Direct,1,Noida,24.0,1,Joined
2966,2437485,No,1,45,E3,23.6,29.21,4.55,No,No,Male,Direct,9,Chennai,35.0,5,Joined
2967,2437487,No,1,30,E2,45.65,45.65,0.0,No,No,Male,Agency,5,Noida,32.0,2,Joined
2968,2437494,No,1,30,E1,-8.33,-8.33,0.0,No,No,Female,Direct,4,Chennai,27.0,2,Joined
2969,2437505,Yes,47,60,E1,62.5,30.56,-19.66,No,No,Male,Employee Referral,4,Hyderabad,27.0,1,Joined
2970,2437520,Yes,95,90,E3,48.96,36.54,-8.33,Yes,No,Female,Direct,11,Bangalore,35.0,8,Joined
2971,2437557,Yes,5,30,E1,34.62,34.62,0.0,No,No,Male,Direct,4,Noida,30.0,8,Joined
2972,2437634,No,1,30,E1,31.82,9.09,-17.24,No,No,Male,Agency,1,Noida,24.0,2,Joined
2973,2437652,Yes,1,30,E3,20.83,20.83,0.0,No,No,Male,Direct,12,Chennai,36.0,4,Joined
2974,2437659,Yes,6,30,E1,13.64,50.0,32.0,No,No,Female,Direct,3,Chennai,28.0,2,Joined
2975,2437679,No,2,30,E2,42.86,42.86,0.0,No,No,Female,Agency,3,Noida,30.0,2,Joined
2976,2437699,Yes,9,60,E2,32.16,26.87,-4.0,No,No,Male,Direct,7,Bangalore,35.0,8,Joined
2977,2437703,No,8,60,E1,28.57,28.57,0.0,No,No,Male,Direct,5,Noida,28.0,5,Joined
2978,2437705,Yes,12,30,E1,0.0,-10.0,-10.0,No,No,Female,Direct,2,Chennai,24.0,1,Not Joined
2979,2437762,No,21,30,E1,81.22,48.27,-18.18,No,No,Male,Direct,3,Mumbai,29.0,4,Not Joined
2980,2437776,No,3,30,E2,8.33,-4.17,-11.54,No,No,Male,Direct,11,Chennai,37.0,4,Joined
2981,2438060,No,0,30,E2,42.86,42.86,0.0,No,No,Male,Direct,5,Noida,28.0,2,Joined
2982,2438858,Yes,7,30,E1,53.33,40.0,-8.7,No,No,Male,Direct,3,Mumbai,30.0,2,Joined
2983,2440684,Yes,6,30,E2,35.48,35.48,0.0,No,No,Male,Direct,6,Bangalore,29.0,6,Joined
2984,2440714,Yes,34,30,E1,58.54,-20.73,-50.0,No,No,Male,Direct,4,Chennai,25.0,8,Joined
2985,2440803,No,6,60,E3,40.0,33.33,-4.76,No,No,Male,Direct,6,Bangalore,31.0,2,Not Joined
2986,2440829,No,18,90,E1,13.33,13.33,0.0,No,No,Male,Agency,6,Chennai,31.0,4,Not Joined
2987,2440834,Yes,26,30,E2,58.54,52.44,-3.85,No,No,Male,Direct,7,Bangalore,31.0,8,Joined
